airline,date,departure_time,arrival_time,departure_place,arrival_place,flight_time,seat,price,day,holiday
에어부산,2023-09-01,19:35,20:55,CJU,GMP,80,일반석,95700,금요일,주말
대한항공,2023-09-01,19:35,20:50,CJU,GMP,75,일반석,112700,금요일,주말
이스타항공,2023-09-01,19:45,20:55,CJU,GMP,70,할인석,73600,금요일,주말
이스타항공,2023-09-01,19:45,20:55,CJU,GMP,70,일반석,97600,금요일,주말
대한항공,2023-09-01,19:50,21:00,CJU,GMP,70,할인석,78700,금요일,주말
아시아나항공,2023-09-01,19:50,21:00,CJU,GMP,70,할인석,79700,금요일,주말
대한항공,2023-09-01,19:50,21:00,CJU,GMP,70,일반석,112700,금요일,주말
아시아나항공,2023-09-01,19:50,21:00,CJU,GMP,70,일반석,115700,금요일,주말
대한항공,2023-09-01,19:50,21:00,CJU,GMP,70,비즈니스석,172700,금요일,주말
티웨이항공,2023-09-01,19:55,21:05,CJU,GMP,70,할인석,71510,금요일,주말
티웨이항공,2023-09-01,19:55,21:05,CJU,GMP,70,일반석,97700,금요일,주말
제주항공,2023-09-01,20:00,21:10,CJU,GMP,70,할인석,71600,금요일,주말
제주항공,2023-09-01,20:00,21:10,CJU,GMP,70,일반석,97700,금요일,주말
티웨이항공,2023-09-01,20:20,21:30,CJU,GMP,70,할인석,71510,금요일,주말
대한항공,2023-09-01,20:20,21:30,CJU,GMP,70,할인석,74700,금요일,주말
아시아나항공,2023-09-01,20:20,21:30,CJU,GMP,70,할인석,74700,금요일,주말
티웨이항공,2023-09-01,20:20,21:30,CJU,GMP,70,일반석,97700,금요일,주말
대한항공,2023-09-01,20:20,21:30,CJU,GMP,70,일반석,112700,금요일,주말
아시아나항공,2023-09-01,20:20,21:30,CJU,GMP,70,일반석,115700,금요일,주말
아시아나항공,2023-09-01,20:20,21:30,CJU,GMP,70,비즈니스석,152700,금요일,주말
대한항공,2023-09-01,20:20,21:30,CJU,GMP,70,비즈니스석,172700,금요일,주말
이스타항공,2023-09-01,20:25,21:30,CJU,GMP,65,할인석,69600,금요일,주말
이스타항공,2023-09-01,20:25,21:30,CJU,GMP,65,일반석,97600,금요일,주말
대한항공,2023-09-01,20:30,21:40,CJU,GMP,70,할인석,74700,금요일,주말
대한항공,2023-09-01,20:30,21:40,CJU,GMP,70,일반석,112700,금요일,주말
대한항공,2023-09-01,20:30,21:40,CJU,GMP,70,비즈니스석,172700,금요일,주말
진에어,2023-09-01,20:40,21:55,CJU,GMP,75,할인석,63100,금요일,주말
진에어,2023-09-01,20:40,21:55,CJU,GMP,75,일반석,97700,금요일,주말
아시아나항공,2023-09-01,20:45,21:55,CJU,GMP,70,할인석,74700,금요일,주말
아시아나항공,2023-09-01,20:45,21:55,CJU,GMP,70,일반석,115700,금요일,주말
제주항공,2023-09-01,20:50,22:00,CJU,GMP,70,할인석,65600,금요일,주말
대한항공,2023-09-01,20:50,22:00,CJU,GMP,70,할인석,74700,금요일,주말
아시아나항공,2023-09-01,20:50,22:00,CJU,GMP,70,할인석,74700,금요일,주말
제주항공,2023-09-01,20:50,22:00,CJU,GMP,70,일반석,97700,금요일,주말
대한항공,2023-09-01,20:50,22:00,CJU,GMP,70,일반석,112700,금요일,주말
아시아나항공,2023-09-01,20:50,22:00,CJU,GMP,70,일반석,115700,금요일,주말
대한항공,2023-09-01,20:50,22:00,CJU,GMP,70,비즈니스석,172700,금요일,주말
에어부산,2023-09-01,20:55,22:10,CJU,GMP,75,할인석,68310,금요일,주말
아시아나항공,2023-09-01,20:55,22:05,CJU,GMP,70,할인석,74700,금요일,주말
에어부산,2023-09-01,20:55,22:10,CJU,GMP,75,일반석,95700,금요일,주말
아시아나항공,2023-09-01,20:55,22:05,CJU,GMP,70,일반석,115700,금요일,주말
제주항공,2023-09-01,21:05,22:15,CJU,GMP,70,할인석,65600,금요일,주말
티웨이항공,2023-09-01,21:05,22:15,CJU,GMP,70,할인석,67710,금요일,주말
티웨이항공,2023-09-01,21:05,22:15,CJU,GMP,70,일반석,97700,금요일,주말
제주항공,2023-09-01,21:05,22:15,CJU,GMP,70,일반석,97700,금요일,주말
제주항공,2023-09-01,21:10,22:20,CJU,GMP,70,할인석,65600,금요일,주말
진에어,2023-09-01,21:10,22:20,CJU,GMP,70,일반석,97700,금요일,주말
제주항공,2023-09-01,21:10,22:20,CJU,GMP,70,일반석,97700,금요일,주말
이스타항공,2023-09-01,21:15,22:25,CJU,GMP,70,할인석,62600,금요일,주말
대한항공,2023-09-01,21:15,22:25,CJU,GMP,70,할인석,74700,금요일,주말
이스타항공,2023-09-01,21:15,22:25,CJU,GMP,70,일반석,97600,금요일,주말
대한항공,2023-09-01,21:15,22:25,CJU,GMP,70,일반석,112700,금요일,주말
대한항공,2023-09-01,21:15,22:25,CJU,GMP,70,비즈니스석,172700,금요일,주말
제주항공,2023-09-01,21:20,22:30,CJU,GMP,70,할인석,59600,금요일,주말
진에어,2023-09-01,21:20,22:30,CJU,GMP,70,일반석,97700,금요일,주말
제주항공,2023-09-01,21:20,22:30,CJU,GMP,70,일반석,97700,금요일,주말
진에어,2023-09-01,21:20,22:30,CJU,GMP,70,비즈니스석,157700,금요일,주말
에어부산,2023-09-02,06:50,07:55,PUS,CJU,65,일반석,99700,토요일,주말
아시아나항공,2023-09-02,06:50,07:55,PUS,CJU,65,일반석,99700,토요일,주말
대한항공,2023-09-02,07:00,08:00,PUS,CJU,60,일반석,102700,토요일,주말
대한항공,2023-09-02,07:00,08:00,PUS,CJU,60,비즈니스석,162700,토요일,주말
에어부산,2023-09-02,07:30,08:25,PUS,CJU,55,일반석,99700,토요일,주말
진에어,2023-09-02,07:40,08:45,PUS,CJU,65,일반석,95700,토요일,주말
제주항공,2023-09-02,08:05,09:05,PUS,CJU,60,일반석,99700,토요일,주말
제주항공,2023-09-02,09:10,10:10,PUS,CJU,60,일반석,99700,토요일,주말
대한항공,2023-09-02,10:20,11:20,PUS,CJU,60,일반석,102700,토요일,주말
에어부산,2023-09-02,11:35,12:35,PUS,CJU,60,할인석,94480,토요일,주말
에어부산,2023-09-02,11:35,12:35,PUS,CJU,60,일반석,99700,토요일,주말
아시아나항공,2023-09-02,11:35,12:35,PUS,CJU,60,일반석,99700,토요일,주말
에어부산,2023-09-02,11:50,12:50,PUS,CJU,60,할인석,91870,토요일,주말
에어부산,2023-09-02,11:50,12:50,PUS,CJU,60,일반석,99700,토요일,주말
진에어,2023-09-02,12:05,13:10,PUS,CJU,65,일반석,95700,토요일,주말
진에어,2023-09-02,12:05,13:10,PUS,CJU,65,비즈니스석,150700,토요일,주말
제주항공,2023-09-02,12:20,13:20,PUS,CJU,60,할인석,94600,토요일,주말
제주항공,2023-09-02,12:20,13:20,PUS,CJU,60,일반석,99700,토요일,주말
에어부산,2023-09-02,13:25,14:20,PUS,CJU,55,할인석,77950,토요일,주말
에어부산,2023-09-02,13:25,14:20,PUS,CJU,55,일반석,99700,토요일,주말
아시아나항공,2023-09-02,13:25,14:20,PUS,CJU,55,일반석,99700,토요일,주말
대한항공,2023-09-02,14:00,15:00,PUS,CJU,60,할인석,84700,토요일,주말
대한항공,2023-09-02,14:00,15:00,PUS,CJU,60,일반석,102700,토요일,주말
대한항공,2023-09-02,14:00,15:00,PUS,CJU,60,비즈니스석,162700,토요일,주말
진에어,2023-09-02,14:30,15:35,PUS,CJU,65,할인석,81400,토요일,주말
대한항공,2023-09-02,14:30,15:35,PUS,CJU,65,일반석,93700,토요일,주말
진에어,2023-09-02,14:30,15:35,PUS,CJU,65,일반석,95700,토요일,주말
에어부산,2023-09-02,14:40,15:40,PUS,CJU,60,할인석,81430,토요일,주말
제주항공,2023-09-02,14:40,15:40,PUS,CJU,60,할인석,84600,토요일,주말
에어부산,2023-09-02,14:40,15:40,PUS,CJU,60,일반석,99700,토요일,주말
제주항공,2023-09-02,14:40,15:40,PUS,CJU,60,일반석,99700,토요일,주말
아시아나항공,2023-09-02,14:40,15:40,PUS,CJU,60,일반석,99700,토요일,주말
에어부산,2023-09-02,15:00,15:55,PUS,CJU,55,할인석,77080,토요일,주말
에어부산,2023-09-02,15:00,15:55,PUS,CJU,55,일반석,99700,토요일,주말
아시아나항공,2023-09-02,15:00,15:55,PUS,CJU,55,일반석,99700,토요일,주말
제주항공,2023-09-02,15:30,16:50,PUS,CJU,80,할인석,80600,토요일,주말
제주항공,2023-09-02,15:30,16:50,PUS,CJU,80,일반석,99700,토요일,주말
에어부산,2023-09-02,16:40,17:40,PUS,CJU,60,할인석,57940,토요일,주말
대한항공,2023-09-02,16:40,17:40,PUS,CJU,60,할인석,64700,토요일,주말
대한항공,2023-09-02,16:40,17:40,PUS,CJU,60,일반석,85700,토요일,주말
에어부산,2023-09-02,16:40,17:40,PUS,CJU,60,일반석,99700,토요일,주말
아시아나항공,2023-09-02,16:40,17:40,PUS,CJU,60,일반석,99700,토요일,주말
제주항공,2023-09-02,16:55,17:55,PUS,CJU,60,할인석,55600,토요일,주말
제주항공,2023-09-02,16:55,17:55,PUS,CJU,60,일반석,99700,토요일,주말
에어부산,2023-09-02,17:00,18:05,PUS,CJU,65,할인석,46630,토요일,주말
제주항공,2023-09-02,17:00,18:00,PUS,CJU,60,할인석,50600,토요일,주말
에어부산,2023-09-02,17:00,18:05,PUS,CJU,65,일반석,99700,토요일,주말
제주항공,2023-09-02,17:00,18:00,PUS,CJU,60,일반석,99700,토요일,주말
아시아나항공,2023-09-02,17:00,18:05,PUS,CJU,65,일반석,99700,토요일,주말
에어부산,2023-09-02,17:30,18:30,PUS,CJU,60,할인석,45760,토요일,주말
에어부산,2023-09-02,17:30,18:30,PUS,CJU,60,일반석,99700,토요일,주말
아시아나항공,2023-09-02,17:30,18:30,PUS,CJU,60,일반석,99700,토요일,주말
에어부산,2023-09-02,18:00,19:00,PUS,CJU,60,할인석,44020,토요일,주말
에어부산,2023-09-02,18:00,19:00,PUS,CJU,60,일반석,99700,토요일,주말
아시아나항공,2023-09-02,18:00,19:00,PUS,CJU,60,일반석,103700,토요일,주말
진에어,2023-09-02,19:00,20:00,PUS,CJU,60,할인석,46500,토요일,주말
대한항공,2023-09-02,19:00,20:00,PUS,CJU,60,할인석,61700,토요일,주말
대한항공,2023-09-02,19:00,20:00,PUS,CJU,60,일반석,81700,토요일,주말
진에어,2023-09-02,19:00,20:00,PUS,CJU,60,일반석,82000,토요일,주말
진에어,2023-09-02,19:00,20:00,PUS,CJU,60,비즈니스석,140700,토요일,주말
대한항공,2023-09-02,19:15,20:15,PUS,CJU,60,특가석,43700,토요일,주말
대한항공,2023-09-02,19:15,20:15,PUS,CJU,60,할인석,56700,토요일,주말
대한항공,2023-09-02,19:15,20:15,PUS,CJU,60,일반석,85700,토요일,주말
대한항공,2023-09-02,19:15,20:15,PUS,CJU,60,비즈니스석,145700,토요일,주말
에어부산,2023-09-02,19:35,20:40,PUS,CJU,65,할인석,39670,토요일,주말
에어부산,2023-09-02,19:35,20:40,PUS,CJU,65,일반석,99700,토요일,주말
아시아나항공,2023-09-02,19:35,20:40,PUS,CJU,65,일반석,99700,토요일,주말
대한항공,2023-09-02,21:00,22:00,PUS,CJU,60,특가석,43700,토요일,주말
대한항공,2023-09-02,21:00,22:00,PUS,CJU,60,할인석,56700,토요일,주말
대한항공,2023-09-02,21:00,22:00,PUS,CJU,60,일반석,85700,토요일,주말
대한항공,2023-09-02,21:00,22:00,PUS,CJU,60,비즈니스석,145700,토요일,주말
제주항공,2023-09-02,08:00,09:00,CJU,PUS,60,할인석,65600,토요일,주말
제주항공,2023-09-02,08:00,09:00,CJU,PUS,60,일반석,85700,토요일,주말
에어부산,2023-09-02,08:30,09:35,CJU,PUS,65,일반석,82700,토요일,주말
아시아나항공,2023-09-02,08:30,09:30,CJU,PUS,60,일반석,89700,토요일,주말
대한항공,2023-09-02,08:45,09:45,CJU,PUS,60,할인석,60700,토요일,주말
대한항공,2023-09-02,08:45,09:45,CJU,PUS,60,일반석,85700,토요일,주말
대한항공,2023-09-02,08:45,09:45,CJU,PUS,60,비즈니스석,145700,토요일,주말
에어부산,2023-09-02,09:10,10:10,CJU,PUS,60,할인석,56800,토요일,주말
에어부산,2023-09-02,09:10,10:10,CJU,PUS,60,일반석,82700,토요일,주말
아시아나항공,2023-09-02,09:10,10:10,CJU,PUS,60,일반석,89700,토요일,주말
에어부산,2023-09-02,09:40,10:40,CJU,PUS,60,할인석,58900,토요일,주말
에어부산,2023-09-02,09:40,10:40,CJU,PUS,60,일반석,82700,토요일,주말
아시아나항공,2023-09-02,09:40,10:40,CJU,PUS,60,일반석,89700,토요일,주말
에어부산,2023-09-02,09:50,10:50,CJU,PUS,60,할인석,58900,토요일,주말
에어부산,2023-09-02,09:50,10:50,CJU,PUS,60,일반석,82700,토요일,주말
진에어,2023-09-02,10:30,11:30,CJU,PUS,60,할인석,65900,토요일,주말
대한항공,2023-09-02,10:30,11:30,CJU,PUS,60,할인석,71700,토요일,주말
대한항공,2023-09-02,10:30,11:30,CJU,PUS,60,일반석,81700,토요일,주말
진에어,2023-09-02,10:30,11:30,CJU,PUS,60,일반석,82000,토요일,주말
진에어,2023-09-02,10:30,11:30,CJU,PUS,60,비즈니스석,140700,토요일,주말
제주항공,2023-09-02,10:45,11:45,CJU,PUS,60,할인석,70600,토요일,주말
제주항공,2023-09-02,10:45,11:45,CJU,PUS,60,일반석,85700,토요일,주말
대한항공,2023-09-02,12:00,13:00,CJU,PUS,60,할인석,77700,토요일,주말
대한항공,2023-09-02,12:00,13:00,CJU,PUS,60,일반석,91700,토요일,주말
대한항공,2023-09-02,12:00,13:00,CJU,PUS,60,비즈니스석,151700,토요일,주말
진에어,2023-09-02,12:40,13:40,CJU,PUS,60,할인석,73500,토요일,주말
대한항공,2023-09-02,12:40,13:40,CJU,PUS,60,일반석,83700,토요일,주말
진에어,2023-09-02,12:40,13:40,CJU,PUS,60,일반석,85700,토요일,주말
제주항공,2023-09-02,13:00,14:00,CJU,PUS,60,할인석,80600,토요일,주말
제주항공,2023-09-02,13:00,14:00,CJU,PUS,60,일반석,85700,토요일,주말
에어부산,2023-09-02,13:10,14:10,CJU,PUS,60,할인석,77800,토요일,주말
에어부산,2023-09-02,13:10,14:10,CJU,PUS,60,일반석,82700,토요일,주말
아시아나항공,2023-09-02,13:10,14:10,CJU,PUS,60,일반석,89700,토요일,주말
에어부산,2023-09-02,13:30,14:25,CJU,PUS,55,할인석,78500,토요일,주말
에어부산,2023-09-02,13:30,14:25,CJU,PUS,55,일반석,82700,토요일,주말
제주항공,2023-09-02,14:05,15:00,CJU,PUS,55,할인석,84600,토요일,주말
제주항공,2023-09-02,14:05,15:00,CJU,PUS,55,일반석,85700,토요일,주말
에어부산,2023-09-02,14:55,16:05,CJU,PUS,70,일반석,85700,토요일,주말
아시아나항공,2023-09-02,14:55,16:05,CJU,PUS,70,일반석,89700,토요일,주말
제주항공,2023-09-02,15:20,16:20,CJU,PUS,60,일반석,85700,토요일,주말
에어부산,2023-09-02,16:30,17:35,CJU,PUS,65,일반석,85700,토요일,주말
에어부산,2023-09-02,17:10,18:20,CJU,PUS,70,일반석,85700,토요일,주말
진에어,2023-09-02,17:25,18:25,CJU,PUS,60,일반석,85700,토요일,주말
진에어,2023-09-02,17:25,18:25,CJU,PUS,60,비즈니스석,140700,토요일,주말
대한항공,2023-09-02,17:30,18:35,CJU,PUS,65,일반석,91700,토요일,주말
대한항공,2023-09-02,17:30,18:35,CJU,PUS,65,비즈니스석,151700,토요일,주말
대한항공,2023-09-02,18:20,19:20,CJU,PUS,60,일반석,91700,토요일,주말
에어부산,2023-09-02,18:35,19:35,CJU,PUS,60,일반석,85700,토요일,주말
아시아나항공,2023-09-02,18:35,19:35,CJU,PUS,60,일반석,89700,토요일,주말
에어부산,2023-09-02,18:40,19:40,CJU,PUS,60,일반석,85700,토요일,주말
제주항공,2023-09-02,18:40,19:30,CJU,PUS,50,일반석,85700,토요일,주말
에어부산,2023-09-02,19:05,20:05,CJU,PUS,60,할인석,82780,토요일,주말
에어부산,2023-09-02,19:05,20:05,CJU,PUS,60,일반석,85700,토요일,주말
진에어,2023-09-02,19:05,20:00,CJU,PUS,55,일반석,85700,토요일,주말
아시아나항공,2023-09-02,19:05,20:05,CJU,PUS,60,일반석,89700,토요일,주말
대한항공,2023-09-02,19:25,20:25,CJU,PUS,60,할인석,84700,토요일,주말
대한항공,2023-09-02,19:25,20:25,CJU,PUS,60,일반석,91700,토요일,주말
대한항공,2023-09-02,19:25,20:25,CJU,PUS,60,비즈니스석,151700,토요일,주말
에어부산,2023-09-02,19:35,20:30,CJU,PUS,55,할인석,82050,토요일,주말
에어부산,2023-09-02,19:35,20:30,CJU,PUS,55,일반석,85700,토요일,주말
에어부산,2023-09-02,20:00,21:15,CJU,PUS,75,할인석,79860,토요일,주말
에어부산,2023-09-02,20:00,21:15,CJU,PUS,75,일반석,85700,토요일,주말
제주항공,2023-09-02,20:05,21:05,CJU,PUS,60,할인석,84600,토요일,주말
제주항공,2023-09-02,20:05,21:05,CJU,PUS,60,일반석,85700,토요일,주말
대한항공,2023-09-02,21:05,22:05,CJU,PUS,60,할인석,77700,토요일,주말
대한항공,2023-09-02,21:05,22:05,CJU,PUS,60,일반석,91700,토요일,주말
대한항공,2023-09-02,21:05,22:05,CJU,PUS,60,비즈니스석,151700,토요일,주말
아시아나항공,2023-09-02,06:50,08:00,CJJ,CJU,70,일반석,117700,토요일,주말
진에어,2023-09-02,07:20,08:35,CJJ,CJU,75,할인석,96600,토요일,주말
진에어,2023-09-02,07:20,08:35,CJJ,CJU,75,일반석,107700,토요일,주말
이스타항공,2023-09-02,07:45,08:50,CJJ,CJU,65,할인석,95600,토요일,주말
이스타항공,2023-09-02,07:45,08:50,CJJ,CJU,65,일반석,108600,토요일,주말
에어로케이,2023-09-02,08:20,09:25,CJJ,CJU,65,할인석,97700,토요일,주말
에어로케이,2023-09-02,08:20,09:25,CJJ,CJU,65,일반석,106700,토요일,주말
티웨이항공,2023-09-02,08:50,09:55,CJJ,CJU,65,할인석,101000,토요일,주말
티웨이항공,2023-09-02,08:50,09:55,CJJ,CJU,65,일반석,108700,토요일,주말
대한항공,2023-09-02,09:05,10:15,CJJ,CJU,70,비즈니스석,174700,토요일,주말
제주항공,2023-09-02,10:10,11:20,CJJ,CJU,70,일반석,107700,토요일,주말
진에어,2023-09-02,11:00,12:10,CJJ,CJU,70,할인석,104600,토요일,주말
진에어,2023-09-02,11:00,12:10,CJJ,CJU,70,일반석,107700,토요일,주말
대한항공,2023-09-02,11:05,12:10,CJJ,CJU,65,일반석,114700,토요일,주말
제주항공,2023-09-02,11:20,12:25,CJJ,CJU,65,일반석,107700,토요일,주말
진에어,2023-09-02,12:00,13:05,CJJ,CJU,65,할인석,104600,토요일,주말
진에어,2023-09-02,12:00,13:05,CJJ,CJU,65,일반석,107700,토요일,주말
진에어,2023-09-02,12:30,13:40,CJJ,CJU,70,할인석,90600,토요일,주말
진에어,2023-09-02,12:30,13:40,CJJ,CJU,70,일반석,107700,토요일,주말
진에어,2023-09-02,12:30,13:40,CJJ,CJU,70,비즈니스석,157700,토요일,주말
아시아나항공,2023-09-02,12:55,13:55,CJJ,CJU,60,일반석,117700,토요일,주말
티웨이항공,2023-09-02,13:10,14:15,CJJ,CJU,65,할인석,91000,토요일,주말
티웨이항공,2023-09-02,13:10,14:15,CJJ,CJU,65,일반석,108700,토요일,주말
대한항공,2023-09-02,14:05,15:15,CJJ,CJU,70,할인석,84700,토요일,주말
대한항공,2023-09-02,14:05,15:15,CJJ,CJU,70,일반석,114700,토요일,주말
에어로케이,2023-09-02,14:45,15:55,CJJ,CJU,70,할인석,72700,토요일,주말
에어로케이,2023-09-02,14:45,15:55,CJJ,CJU,70,일반석,106700,토요일,주말
티웨이항공,2023-09-02,16:05,17:15,CJJ,CJU,70,할인석,64860,토요일,주말
티웨이항공,2023-09-02,16:05,17:15,CJJ,CJU,70,일반석,108700,토요일,주말
진에어,2023-09-02,16:10,17:15,CJJ,CJU,65,할인석,67600,토요일,주말
진에어,2023-09-02,16:10,17:15,CJJ,CJU,65,일반석,85700,토요일,주말
진에어,2023-09-02,16:10,17:15,CJJ,CJU,65,비즈니스석,141700,토요일,주말
이스타항공,2023-09-02,17:00,18:05,CJJ,CJU,65,할인석,56600,토요일,주말
이스타항공,2023-09-02,17:00,18:05,CJJ,CJU,65,일반석,108600,토요일,주말
아시아나항공,2023-09-02,17:10,18:20,CJJ,CJU,70,할인석,70700,토요일,주말
아시아나항공,2023-09-02,17:10,18:20,CJJ,CJU,70,일반석,117700,토요일,주말
진에어,2023-09-02,17:20,18:25,CJJ,CJU,65,할인석,56600,토요일,주말
진에어,2023-09-02,17:20,18:25,CJJ,CJU,65,일반석,85700,토요일,주말
대한항공,2023-09-02,17:20,18:25,CJJ,CJU,65,일반석,86700,토요일,주말
진에어,2023-09-02,17:20,18:25,CJJ,CJU,65,비즈니스석,141700,토요일,주말
대한항공,2023-09-02,17:35,18:45,CJJ,CJU,70,특가석,58700,토요일,주말
대한항공,2023-09-02,17:35,18:45,CJJ,CJU,70,할인석,62700,토요일,주말
대한항공,2023-09-02,17:35,18:45,CJJ,CJU,70,일반석,95700,토요일,주말
